ply_file_path,feature_vector_path,type,reference_model,level
/workspace/datasets/or150PStanford_data5/raw_model_79/noise4/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_79/noise4/level1.npy,EN,raw_model_79,1
/workspace/datasets/or150PStanford_data5/raw_model_79/noise4/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_79/noise4/level2.npy,EN,raw_model_79,2
/workspace/datasets/or150PStanford_data5/raw_model_79/noise4/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_79/noise4/level3.npy,EN,raw_model_79,3
/workspace/datasets/or150PStanford_data5/raw_model_79/noise4/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_79/noise4/level4.npy,EN,raw_model_79,4
/workspace/datasets/or150PStanford_data5/raw_model_79/noise4/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_79/noise4/level5.npy,EN,raw_model_79,5
/workspace/datasets/or150PStanford/raw_model_4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_4/raw_model_4_GT.npy,GT,raw_model_4,0
/workspace/datasets/or150PStanford_data5/raw_model_4/noise1/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_4/noise1/level1.npy,GN,raw_model_4,1
/workspace/datasets/or150PStanford_data5/raw_model_4/noise1/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_4/noise1/level2.npy,GN,raw_model_4,2
/workspace/datasets/or150PStanford_data5/raw_model_4/noise1/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_4/noise1/level3.npy,GN,raw_model_4,3
/workspace/datasets/or150PStanford_data5/raw_model_4/noise1/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_4/noise1/level4.npy,GN,raw_model_4,4
/workspace/datasets/or150PStanford_data5/raw_model_4/noise1/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_4/noise1/level5.npy,GN,raw_model_4,5
/workspace/datasets/or150PStanford_data5/raw_model_4/noise2/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_4/noise2/level1.npy,UN,raw_model_4,1
/workspace/datasets/or150PStanford_data5/raw_model_4/noise2/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_4/noise2/level2.npy,UN,raw_model_4,2
/workspace/datasets/or150PStanford_data5/raw_model_4/noise2/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_4/noise2/level3.npy,UN,raw_model_4,3
/workspace/datasets/or150PStanford_data5/raw_model_4/noise2/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_4/noise2/level4.npy,UN,raw_model_4,4
/workspace/datasets/or150PStanford_data5/raw_model_4/noise2/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_4/noise2/level5.npy,UN,raw_model_4,5
/workspace/datasets/or150PStanford_data5/raw_model_4/noise3/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_4/noise3/level1.npy,IN,raw_model_4,1
/workspace/datasets/or150PStanford_data5/raw_model_4/noise3/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_4/noise3/level2.npy,IN,raw_model_4,2
/workspace/datasets/or150PStanford_data5/raw_model_4/noise3/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_4/noise3/level3.npy,IN,raw_model_4,3
/workspace/datasets/or150PStanford_data5/raw_model_4/noise3/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_4/noise3/level4.npy,IN,raw_model_4,4
/workspace/datasets/or150PStanford_data5/raw_model_4/noise3/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_4/noise3/level5.npy,IN,raw_model_4,5
/workspace/datasets/or150PStanford_data5/raw_model_4/noise4/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_4/noise4/level1.npy,EN,raw_model_4,1
/workspace/datasets/or150PStanford_data5/raw_model_4/noise4/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_4/noise4/level2.npy,EN,raw_model_4,2
/workspace/datasets/or150PStanford_data5/raw_model_4/noise4/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_4/noise4/level3.npy,EN,raw_model_4,3
/workspace/datasets/or150PStanford_data5/raw_model_4/noise4/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_4/noise4/level4.npy,EN,raw_model_4,4
/workspace/datasets/or150PStanford_data5/raw_model_4/noise4/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_4/noise4/level5.npy,EN,raw_model_4,5
/workspace/datasets/or150PStanford/raw_model_104.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_104/raw_model_104_GT.npy,GT,raw_model_104,0
/workspace/datasets/or150PStanford_data5/raw_model_104/noise1/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_104/noise1/level1.npy,GN,raw_model_104,1
/workspace/datasets/or150PStanford_data5/raw_model_104/noise1/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_104/noise1/level2.npy,GN,raw_model_104,2
/workspace/datasets/or150PStanford_data5/raw_model_104/noise1/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_104/noise1/level3.npy,GN,raw_model_104,3
/workspace/datasets/or150PStanford_data5/raw_model_104/noise1/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_104/noise1/level4.npy,GN,raw_model_104,4
/workspace/datasets/or150PStanford_data5/raw_model_104/noise1/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_104/noise1/level5.npy,GN,raw_model_104,5
/workspace/datasets/or150PStanford_data5/raw_model_104/noise2/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_104/noise2/level1.npy,UN,raw_model_104,1
/workspace/datasets/or150PStanford_data5/raw_model_104/noise2/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_104/noise2/level2.npy,UN,raw_model_104,2
/workspace/datasets/or150PStanford_data5/raw_model_104/noise2/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_104/noise2/level3.npy,UN,raw_model_104,3
/workspace/datasets/or150PStanford_data5/raw_model_104/noise2/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_104/noise2/level4.npy,UN,raw_model_104,4
/workspace/datasets/or150PStanford_data5/raw_model_104/noise2/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_104/noise2/level5.npy,UN,raw_model_104,5
/workspace/datasets/or150PStanford_data5/raw_model_104/noise3/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_104/noise3/level1.npy,IN,raw_model_104,1
/workspace/datasets/or150PStanford_data5/raw_model_104/noise3/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_104/noise3/level2.npy,IN,raw_model_104,2
/workspace/datasets/or150PStanford_data5/raw_model_104/noise3/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_104/noise3/level3.npy,IN,raw_model_104,3
/workspace/datasets/or150PStanford_data5/raw_model_104/noise3/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_104/noise3/level4.npy,IN,raw_model_104,4
/workspace/datasets/or150PStanford_data5/raw_model_104/noise3/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_104/noise3/level5.npy,IN,raw_model_104,5
/workspace/datasets/or150PStanford_data5/raw_model_104/noise4/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_104/noise4/level1.npy,EN,raw_model_104,1
/workspace/datasets/or150PStanford_data5/raw_model_104/noise4/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_104/noise4/level2.npy,EN,raw_model_104,2
/workspace/datasets/or150PStanford_data5/raw_model_104/noise4/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_104/noise4/level3.npy,EN,raw_model_104,3
/workspace/datasets/or150PStanford_data5/raw_model_104/noise4/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_104/noise4/level4.npy,EN,raw_model_104,4
/workspace/datasets/or150PStanford_data5/raw_model_104/noise4/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_104/noise4/level5.npy,EN,raw_model_104,5
/workspace/datasets/or150PStanford/raw_model_45.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_45/raw_model_45_GT.npy,GT,raw_model_45,0
/workspace/datasets/or150PStanford_data5/raw_model_45/noise1/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_45/noise1/level1.npy,GN,raw_model_45,1
/workspace/datasets/or150PStanford_data5/raw_model_45/noise1/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_45/noise1/level2.npy,GN,raw_model_45,2
/workspace/datasets/or150PStanford_data5/raw_model_45/noise1/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_45/noise1/level3.npy,GN,raw_model_45,3
/workspace/datasets/or150PStanford_data5/raw_model_45/noise1/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_45/noise1/level4.npy,GN,raw_model_45,4
/workspace/datasets/or150PStanford_data5/raw_model_45/noise1/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_45/noise1/level5.npy,GN,raw_model_45,5
/workspace/datasets/or150PStanford_data5/raw_model_45/noise2/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_45/noise2/level1.npy,UN,raw_model_45,1
/workspace/datasets/or150PStanford_data5/raw_model_45/noise2/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_45/noise2/level2.npy,UN,raw_model_45,2
/workspace/datasets/or150PStanford_data5/raw_model_45/noise2/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_45/noise2/level3.npy,UN,raw_model_45,3
/workspace/datasets/or150PStanford_data5/raw_model_45/noise2/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_45/noise2/level4.npy,UN,raw_model_45,4
/workspace/datasets/or150PStanford_data5/raw_model_45/noise2/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_45/noise2/level5.npy,UN,raw_model_45,5
/workspace/datasets/or150PStanford_data5/raw_model_45/noise3/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_45/noise3/level1.npy,IN,raw_model_45,1
/workspace/datasets/or150PStanford_data5/raw_model_45/noise3/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_45/noise3/level2.npy,IN,raw_model_45,2
/workspace/datasets/or150PStanford_data5/raw_model_45/noise3/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_45/noise3/level3.npy,IN,raw_model_45,3
/workspace/datasets/or150PStanford_data5/raw_model_45/noise3/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_45/noise3/level4.npy,IN,raw_model_45,4
/workspace/datasets/or150PStanford_data5/raw_model_45/noise3/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_45/noise3/level5.npy,IN,raw_model_45,5
/workspace/datasets/or150PStanford_data5/raw_model_45/noise4/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_45/noise4/level1.npy,EN,raw_model_45,1
/workspace/datasets/or150PStanford_data5/raw_model_45/noise4/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_45/noise4/level2.npy,EN,raw_model_45,2
/workspace/datasets/or150PStanford_data5/raw_model_45/noise4/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_45/noise4/level3.npy,EN,raw_model_45,3
/workspace/datasets/or150PStanford_data5/raw_model_45/noise4/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_45/noise4/level4.npy,EN,raw_model_45,4
/workspace/datasets/or150PStanford_data5/raw_model_45/noise4/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_45/noise4/level5.npy,EN,raw_model_45,5
/workspace/datasets/or150PStanford/raw_model_122.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_122/raw_model_122_GT.npy,GT,raw_model_122,0
/workspace/datasets/or150PStanford_data5/raw_model_122/noise1/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_122/noise1/level1.npy,GN,raw_model_122,1
/workspace/datasets/or150PStanford_data5/raw_model_122/noise1/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_122/noise1/level2.npy,GN,raw_model_122,2
/workspace/datasets/or150PStanford_data5/raw_model_122/noise1/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_122/noise1/level3.npy,GN,raw_model_122,3
/workspace/datasets/or150PStanford_data5/raw_model_122/noise1/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_122/noise1/level4.npy,GN,raw_model_122,4
/workspace/datasets/or150PStanford_data5/raw_model_122/noise1/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_122/noise1/level5.npy,GN,raw_model_122,5
/workspace/datasets/or150PStanford_data5/raw_model_122/noise2/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_122/noise2/level1.npy,UN,raw_model_122,1
/workspace/datasets/or150PStanford_data5/raw_model_122/noise2/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_122/noise2/level2.npy,UN,raw_model_122,2
/workspace/datasets/or150PStanford_data5/raw_model_122/noise2/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_122/noise2/level3.npy,UN,raw_model_122,3
/workspace/datasets/or150PStanford_data5/raw_model_122/noise2/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_122/noise2/level4.npy,UN,raw_model_122,4
/workspace/datasets/or150PStanford_data5/raw_model_122/noise2/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_122/noise2/level5.npy,UN,raw_model_122,5
/workspace/datasets/or150PStanford_data5/raw_model_122/noise3/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_122/noise3/level1.npy,IN,raw_model_122,1
/workspace/datasets/or150PStanford_data5/raw_model_122/noise3/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_122/noise3/level2.npy,IN,raw_model_122,2
/workspace/datasets/or150PStanford_data5/raw_model_122/noise3/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_122/noise3/level3.npy,IN,raw_model_122,3
/workspace/datasets/or150PStanford_data5/raw_model_122/noise3/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_122/noise3/level4.npy,IN,raw_model_122,4
/workspace/datasets/or150PStanford_data5/raw_model_122/noise3/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_122/noise3/level5.npy,IN,raw_model_122,5
/workspace/datasets/or150PStanford_data5/raw_model_122/noise4/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_122/noise4/level1.npy,EN,raw_model_122,1
/workspace/datasets/or150PStanford_data5/raw_model_122/noise4/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_122/noise4/level2.npy,EN,raw_model_122,2
/workspace/datasets/or150PStanford_data5/raw_model_122/noise4/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_122/noise4/level3.npy,EN,raw_model_122,3
/workspace/datasets/or150PStanford_data5/raw_model_122/noise4/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_122/noise4/level4.npy,EN,raw_model_122,4
/workspace/datasets/or150PStanford_data5/raw_model_122/noise4/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_122/noise4/level5.npy,EN,raw_model_122,5
/workspace/datasets/or150PStanford/raw_model_72.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_72/raw_model_72_GT.npy,GT,raw_model_72,0
/workspace/datasets/or150PStanford_data5/raw_model_72/noise1/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_72/noise1/level1.npy,GN,raw_model_72,1
/workspace/datasets/or150PStanford_data5/raw_model_72/noise1/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_72/noise1/level2.npy,GN,raw_model_72,2
/workspace/datasets/or150PStanford_data5/raw_model_72/noise1/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_72/noise1/level3.npy,GN,raw_model_72,3
/workspace/datasets/or150PStanford_data5/raw_model_72/noise1/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_72/noise1/level4.npy,GN,raw_model_72,4
/workspace/datasets/or150PStanford_data5/raw_model_72/noise1/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_72/noise1/level5.npy,GN,raw_model_72,5
/workspace/datasets/or150PStanford_data5/raw_model_72/noise2/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_72/noise2/level1.npy,UN,raw_model_72,1
/workspace/datasets/or150PStanford_data5/raw_model_72/noise2/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_72/noise2/level2.npy,UN,raw_model_72,2
/workspace/datasets/or150PStanford_data5/raw_model_72/noise2/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_72/noise2/level3.npy,UN,raw_model_72,3
/workspace/datasets/or150PStanford_data5/raw_model_72/noise2/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_72/noise2/level4.npy,UN,raw_model_72,4
/workspace/datasets/or150PStanford_data5/raw_model_72/noise2/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_72/noise2/level5.npy,UN,raw_model_72,5
/workspace/datasets/or150PStanford_data5/raw_model_72/noise3/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_72/noise3/level1.npy,IN,raw_model_72,1
/workspace/datasets/or150PStanford_data5/raw_model_72/noise3/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_72/noise3/level2.npy,IN,raw_model_72,2
/workspace/datasets/or150PStanford_data5/raw_model_72/noise3/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_72/noise3/level3.npy,IN,raw_model_72,3
/workspace/datasets/or150PStanford_data5/raw_model_72/noise3/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_72/noise3/level4.npy,IN,raw_model_72,4
/workspace/datasets/or150PStanford_data5/raw_model_72/noise3/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_72/noise3/level5.npy,IN,raw_model_72,5
/workspace/datasets/or150PStanford_data5/raw_model_72/noise4/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_72/noise4/level1.npy,EN,raw_model_72,1
/workspace/datasets/or150PStanford_data5/raw_model_72/noise4/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_72/noise4/level2.npy,EN,raw_model_72,2
/workspace/datasets/or150PStanford_data5/raw_model_72/noise4/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_72/noise4/level3.npy,EN,raw_model_72,3
/workspace/datasets/or150PStanford_data5/raw_model_72/noise4/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_72/noise4/level4.npy,EN,raw_model_72,4
/workspace/datasets/or150PStanford_data5/raw_model_72/noise4/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_72/noise4/level5.npy,EN,raw_model_72,5
/workspace/datasets/or150PStanford/raw_model_142.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_142/raw_model_142_GT.npy,GT,raw_model_142,0
/workspace/datasets/or150PStanford_data5/raw_model_142/noise1/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_142/noise1/level1.npy,GN,raw_model_142,1
/workspace/datasets/or150PStanford_data5/raw_model_142/noise1/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_142/noise1/level2.npy,GN,raw_model_142,2
/workspace/datasets/or150PStanford_data5/raw_model_142/noise1/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_142/noise1/level3.npy,GN,raw_model_142,3
/workspace/datasets/or150PStanford_data5/raw_model_142/noise1/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_142/noise1/level4.npy,GN,raw_model_142,4
/workspace/datasets/or150PStanford_data5/raw_model_142/noise1/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_142/noise1/level5.npy,GN,raw_model_142,5
/workspace/datasets/or150PStanford_data5/raw_model_142/noise2/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_142/noise2/level1.npy,UN,raw_model_142,1
/workspace/datasets/or150PStanford_data5/raw_model_142/noise2/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_142/noise2/level2.npy,UN,raw_model_142,2
/workspace/datasets/or150PStanford_data5/raw_model_142/noise2/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_142/noise2/level3.npy,UN,raw_model_142,3
/workspace/datasets/or150PStanford_data5/raw_model_142/noise2/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_142/noise2/level4.npy,UN,raw_model_142,4
/workspace/datasets/or150PStanford_data5/raw_model_142/noise2/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_142/noise2/level5.npy,UN,raw_model_142,5
/workspace/datasets/or150PStanford_data5/raw_model_142/noise3/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_142/noise3/level1.npy,IN,raw_model_142,1
/workspace/datasets/or150PStanford_data5/raw_model_142/noise3/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_142/noise3/level2.npy,IN,raw_model_142,2
/workspace/datasets/or150PStanford_data5/raw_model_142/noise3/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_142/noise3/level3.npy,IN,raw_model_142,3
/workspace/datasets/or150PStanford_data5/raw_model_142/noise3/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_142/noise3/level4.npy,IN,raw_model_142,4
/workspace/datasets/or150PStanford_data5/raw_model_142/noise3/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_142/noise3/level5.npy,IN,raw_model_142,5
/workspace/datasets/or150PStanford_data5/raw_model_142/noise4/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_142/noise4/level1.npy,EN,raw_model_142,1
/workspace/datasets/or150PStanford_data5/raw_model_142/noise4/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_142/noise4/level2.npy,EN,raw_model_142,2
/workspace/datasets/or150PStanford_data5/raw_model_142/noise4/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_142/noise4/level3.npy,EN,raw_model_142,3
/workspace/datasets/or150PStanford_data5/raw_model_142/noise4/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_142/noise4/level4.npy,EN,raw_model_142,4
/workspace/datasets/or150PStanford_data5/raw_model_142/noise4/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_142/noise4/level5.npy,EN,raw_model_142,5
/workspace/datasets/or150PStanford/raw_model_81.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_81/raw_model_81_GT.npy,GT,raw_model_81,0
/workspace/datasets/or150PStanford_data5/raw_model_81/noise1/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_81/noise1/level1.npy,GN,raw_model_81,1
/workspace/datasets/or150PStanford_data5/raw_model_81/noise1/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_81/noise1/level2.npy,GN,raw_model_81,2
/workspace/datasets/or150PStanford_data5/raw_model_81/noise1/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_81/noise1/level3.npy,GN,raw_model_81,3
/workspace/datasets/or150PStanford_data5/raw_model_81/noise1/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_81/noise1/level4.npy,GN,raw_model_81,4
/workspace/datasets/or150PStanford_data5/raw_model_81/noise1/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_81/noise1/level5.npy,GN,raw_model_81,5
/workspace/datasets/or150PStanford_data5/raw_model_81/noise2/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_81/noise2/level1.npy,UN,raw_model_81,1
/workspace/datasets/or150PStanford_data5/raw_model_81/noise2/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_81/noise2/level2.npy,UN,raw_model_81,2
/workspace/datasets/or150PStanford_data5/raw_model_81/noise2/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_81/noise2/level3.npy,UN,raw_model_81,3
/workspace/datasets/or150PStanford_data5/raw_model_81/noise2/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_81/noise2/level4.npy,UN,raw_model_81,4
/workspace/datasets/or150PStanford_data5/raw_model_81/noise2/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_81/noise2/level5.npy,UN,raw_model_81,5
/workspace/datasets/or150PStanford_data5/raw_model_81/noise3/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_81/noise3/level1.npy,IN,raw_model_81,1
/workspace/datasets/or150PStanford_data5/raw_model_81/noise3/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_81/noise3/level2.npy,IN,raw_model_81,2
/workspace/datasets/or150PStanford_data5/raw_model_81/noise3/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_81/noise3/level3.npy,IN,raw_model_81,3
/workspace/datasets/or150PStanford_data5/raw_model_81/noise3/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_81/noise3/level4.npy,IN,raw_model_81,4
/workspace/datasets/or150PStanford_data5/raw_model_81/noise3/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_81/noise3/level5.npy,IN,raw_model_81,5
/workspace/datasets/or150PStanford_data5/raw_model_81/noise4/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_81/noise4/level1.npy,EN,raw_model_81,1
/workspace/datasets/or150PStanford_data5/raw_model_81/noise4/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_81/noise4/level2.npy,EN,raw_model_81,2
/workspace/datasets/or150PStanford_data5/raw_model_81/noise4/level3.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_81/noise4/level3.npy,EN,raw_model_81,3
/workspace/datasets/or150PStanford_data5/raw_model_81/noise4/level4.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_81/noise4/level4.npy,EN,raw_model_81,4
/workspace/datasets/or150PStanford_data5/raw_model_81/noise4/level5.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_81/noise4/level5.npy,EN,raw_model_81,5
/workspace/datasets/or150PStanford/raw_model_50.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_50/raw_model_50_GT.npy,GT,raw_model_50,0
/workspace/datasets/or150PStanford_data5/raw_model_50/noise1/level1.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_50/noise1/level1.npy,GN,raw_model_50,1
/workspace/datasets/or150PStanford_data5/raw_model_50/noise1/level2.ply,/workspace/datasets/or150PStanford_data5_feature_vector/raw_model_50/noise1/level2.npy,GN,raw_model_50,2
